 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
    61    0.540               0             106            1459          0.0000;
    62    0.549               0             107            1486          0.0000;
    63    0.558               0             109            1511          0.0000;
    64    0.567               0             110            1533          0.0000;
    65    0.576               0             111            1554          0.0000;
    66    0.584               0             112            1574          0.0000;
    67    0.593               0             113            1594          0.0000;
    68    0.602               0             115            1614          0.0000;
    69    0.611               0             115            1633          0.0000;
    70    0.620               0             116            1652          0.0000;
    71    0.629               0             116            1674          0.0000;
    72    0.638               0             118            1698          0.0000;
    73    0.646               0             118            1725          0.0000;
    74    0.655               0             118            1754          0.0000;
    75    0.664               0             118            1784          0.0000;
    76    0.673               0             119            1815          0.0000;
    77    0.682               0             119            1846          0.0000;
    78    0.691               0             120            1877          0.0000;
    79    0.699               0             122            1908          0.0000;
    80    0.708               0             123            1938          0.0000;
    81    0.717               0             123            1967          0.0000;
    82    0.726               0             124            1995          0.0000;
    83    0.735               0             125            2020          0.0000;
    84    0.744               0             125            2040          0.0000;
    85    0.753               0             126            2056          0.0000;
    86    0.761               0             126            2069          0.0000;
    87    0.770               0             127            2079          0.0000;
    88    0.779               0             127            2089          0.0000;
    89    0.788               0             127            2102          0.0000;
    90    0.797               0             127            2120          0.0000;
    91    0.806               0             128            2142          0.0000;
    92    0.815               0             128            2172          0.0000;
    93    0.823               0             130            2212          0.0000;
    94    0.832               0             131            2268          0.0000;
    95    0.841               0             132            2322          0.0000;
    96    0.850               0             132            2378          0.0000;
    97    0.859               0             134            2436          0.0000;
    98    0.868               0             135            2498          0.0000;
    99    0.877               0             135            2565          0.0000;
   100    0.885               0             137            2640          0.0000;
   101    0.894               0             139            2722          0.0000;
   102    0.903               0             140            2812          0.0000;
   103    0.912               0             143            2911          0.0000;
   104    0.921               0             144            3019          0.0000;
   105    0.930               0             147            3137          0.0000;
   106    0.939               0             150            3265          0.0000;
   107    0.947               0             151            3403          0.0000;
   108    0.956               0             152            3550          0.0000;
   109    0.965               0             155            3702          0.0000;
   110    0.974               0             158            3861          0.0000;
   111    0.983               0             159            4019          0.0000;
   112    0.992               0             162            4175          0.0000;
   113    1.001               0             164            4328          0.0000;
   114    1.009               0             167            4470          0.0000;
   115    1.018               0             169            4600          0.0000;
   116    1.027               0             171            4714          0.0000;
   117    1.036               0             174            4806          0.0000;
   118    1.045               0             176            4877          0.0000;
   119    1.054               0             178            4924          0.0000;
   120    1.063               0             179            4951          0.0000;
   121    1.071               0             180            4961          0.0000;
   122    1.080               0             180            4959          0.0000;
   123    1.089               0             180            4943          0.0000;
   124    1.098               0             180            4919          0.0000;
   125    1.107               0             180            4888          0.0000;
   126    1.116               0             180            4854          0.0000;
   127    1.124               0             180            4821          0.0000;
   128    1.133               0             180            4793          0.0000;
   129    1.142               0             178            4774          0.0000;
   130    1.151               0             178            4763          0.0000;
   131    1.160               0             176            4761          0.0000;
   132    1.169               0             175            4763          0.0000;
   133    1.178               0             173            4771          0.0000;
   134    1.186               0             173            4782          0.0000;
   135    1.195               0             172            4795          0.0000;
   136    1.204               0             171            4810          0.0000;
   137    1.213               0             170            4829          0.0000;
   138    1.222               0             169            4854          0.0000;
   139    1.231               0             169            4886          0.0000;
   140    1.240               0             168            4923          0.0000;
   141    1.248               0             168            4967          0.0000;
   142    1.257               0             167            5017          0.0000;
   143    1.266               0             167            5071          0.0000;
   144    1.275               0             167            5124          0.0000;
   145    1.284               0             166            5173          0.0000;
   146    1.293               0             166            5215          0.0000;
   147    1.302               0             166            5235          0.0000;
   148    1.310               0             166            5224          0.0000;
   149    1.319               0             166            5163          0.0000;
   150    1.328               0             166            5037          0.0000;
   151    1.337               0             166            4832          0.0000;
   152    1.346               0             166            4542          0.0000;
   153    1.355               0             164            4170          0.0000;
   154    1.364               0             160            3722          0.0000;
   155    1.372               0             157            3210          0.0000;
   156    1.381               0             152            2646          0.0000;
   157    1.390               0             147            2036          0.0000;
   158    1.399               0             141            1391          0.0000;
   159    1.408               0             135             733          0.0000;
   160    1.417               0             128              66          0.0000;
   161    1.426               0             120            -595          0.0000;
   162    1.434               0             112           -1236          0.0000;
   163    1.443               0             104           -1848          0.0000;
   164    1.452               0              96           -2417          0.0000;
   165    1.461              -2              88           -2935          0.0000;
   166    1.470              -3              81           -3391          0.0000;
   167    1.479              -3              73           -3777          0.0000;
   168    1.488              -3              66           -4083          0.0000;
   169    1.496              -3              60           -4307          0.0000;
   170    1.505              -3              55           -4445          0.0000;
   171    1.514              -3              52           -4494          0.0000;
   172    1.523              -3              48           -4458          0.0000;
   173    1.532              -3              47           -4335          0.0000;
   174    1.541              -1              46           -4132          0.0000;
   175    1.549              -1              46           -3854          0.0000;
   176    1.558              -1              46           -3504          0.0000;
   177    1.567              -1              46           -3089          0.0000;
   178    1.576              -1              49           -2620          0.0000;
   179    1.585              -1              52           -2107          0.0000;
   180    1.594              -1              56           -1556          0.0000;
   181    1.603              -1              60            -976          0.0000;
   182    1.611              -1              64            -390          0.0000;
   183    1.620              -1              70             206          0.0000;
   184    1.629              -1              75             793          0.0000;
   185    1.638              -1              82            1354          0.0000;
   186    1.647              -1              88            1893          0.0000;
   187    1.656              -1              94            2392          0.0000;
   188    1.665              -1             100            2840          0.0000;
   189    1.673              -1             107            3228          0.0000;
   190    1.682              -1             113            3554          0.0000;
   191    1.691              -1             118            3812          0.0000;
   192    1.700              -1             122            3996          0.0000;
   193    1.709              -1             124            4100          0.0000;
   194    1.718              -1             127            4128          0.0000;
   195    1.727              -1             127            4078          0.0000;
   196    1.735              -1             127            3953          0.0000;
   197    1.744              -1             127            3755          0.0000;
   198    1.753              -1             127            3490          0.0000;
   199    1.762              -1             127            3163          0.0000;
   200    1.771              -1             125            2782          0.0000;
   201    1.780              -1             123            2352          0.0000;
   202    1.789              -1             120            1881          0.0000;
   203    1.797              -1             116            1378          0.0000;
   204    1.806              -1             112             860          0.0000;
   205    1.815              -1             106             330          0.0000;
   206    1.824              -1             101            -203          0.0000;
   207    1.833              -1              96            -722          0.0000;
   208    1.842              -1              90           -1222          0.0000;
   209    1.851              -1              85           -1695          0.0000;
   210    1.859              -1              81           -2129          0.0000;
   211    1.868              -1              76           -2517          0.0000;
   212    1.877              -1              72           -2854          0.0000;
   213    1.886              -1              67           -3132          0.0000;
   214    1.895              -1              63           -3347          0.0000;
   215    1.904              -1              61           -3493          0.0000;
   216    1.913              -1              59           -3569          0.0000;
   217    1.921              -1              57           -3574          0.0000;
   218    1.930              -1              57           -3509          0.0000;
   219    1.939              -1              56           -3376          0.0000;
   220    1.948              -1              56           -3180          0.0000;
   221    1.957              -1              56           -2926          0.0000;
   222    1.966              -1              56           -2621          0.0000;
   223    1.974              -1              58           -2269          0.0000;
   224    1.983              -1              60           -1878          0.0000;
   225    1.992              -1              64           -1451          0.0000;
   226    2.001              -1              68           -1002          0.0000;
   227    2.010              -1              72            -538          0.0000;
   228    2.019              -1              78             -68          0.0000;
   229    2.028              -1              83             405          0.0000;
   230    2.036              -1              87             864          0.0000;
   231    2.045              -1              92            1298          0.0000;
   232    2.054              -1              97            1711          0.0000;
   233    2.063              -1             101            2088          0.0000;
   234    2.072              -1             105            2423          0.0000;
   235    2.081              -1             108            2706          0.0000;
   236    2.090              -1             111            2938          0.0000;
   237    2.098              -1             114            3111          0.0000;
   238    2.107              -1             116            3222          0.0000;
   239    2.116              -1             118            3270          0.0000;
   240    2.125              -1             119            3258          0.0000;
   241    2.134              -1             119            3184          0.0000;
   242    2.143              -1             119            3052          0.0000;
   243    2.152              -1             119            2866          0.0000;
   244    2.160              -1             119            2628          0.0000;
   245    2.169              -1             117            2345          0.0000;
   246    2.178              -1             114            2019          0.0000;
   247    2.187              -1             112            1658          0.0000;
   248    2.196              -1             109            1274          0.0000;
   249    2.205              -1             106             872          0.0000;
   250    2.214              -1             103             459          0.0000;
   251    2.222              -1              99              38          0.0000;
   252    2.231              -1              96            -375          0.0000;
   253    2.240              -1              92            -773          0.0000;
   254    2.249              -1              88           -1152          0.0000;
   255    2.258              -1              85           -1506          0.0000;
   256    2.267              -1              81           -1826          0.0000;
   257    2.276              -1              79           -2106          0.0000;
   258    2.284              -1              76           -2341          0.0000;
   259    2.293              -1              73           -2528          0.0000;
   260    2.302              -1              72           -2665          0.0000;
   261    2.311              -1              70           -2747          0.0000;
   262    2.320              -1              69           -2776          0.0000;
   263    2.329              -1              68           -2752          0.0000;
   264    2.338              -1              67           -2675          0.0000;
   265    2.346              -1              67           -2550          0.0000;
   266    2.355              -1              67           -2379          0.0000;
   267    2.364              -1              67           -2166          0.0000;
   268    2.373              -1              68           -1914          0.0000;
   269    2.382              -1              70           -1628          0.0000;
   270    2.391              -1              71           -1311          0.0000;
   271    2.399              -1              73            -975          0.0000;
   272    2.408              -1              76            -624          0.0000;
   273    2.417              -1              79            -266          0.0000;
   274    2.426              -1              82              98          0.0000;
   275    2.435              -1              85             461          0.0000;
   276    2.444              -1              88             810          0.0000;
   277    2.453              -1              92            1136          0.0000;
   278    2.461              -1              95            1440          0.0000;
   279    2.470              -1              98            1716          0.0000;
   280    2.479              -1             101            1958          0.0000;
   281    2.488              -1             103            2159          0.0000;
   282    2.497              -1             106            2318          0.0000;
   283    2.506              -1             107            2430          0.0000;
   284    2.515              -1             108            2499          0.0000;
   285    2.523              -1             109            2517          0.0000;
   286    2.532              -1             110            2489          0.0000;
   287    2.541              -1             110            2416          0.0000;
   288    2.550              -1             110            2300          0.0000;
   289    2.559              -1             110            2143          0.0000;
   290    2.568              -1             108            1949          0.0000;
   291    2.577              -1             108            1721          0.0000;
   292    2.585              -1             107            1467          0.0000;
   293    2.594              -1             105            1188          0.0000;
   294    2.603              -1             103             894          0.0000;
   295    2.612              -1             101             587          0.0000;
   296    2.621              -1              98             273          0.0000;
   297    2.630              -1              96             -42          0.0000;
   298    2.639              -1              92            -349          0.0000;
   299    2.647              -1              88            -644          0.0000;
   300    2.656              -1              86            -921          0.0000;
   301    2.665              -1              83           -1177          0.0000;
   302    2.674              -1              81           -1406          0.0000;
   303    2.683              -1              78           -1605          0.0000;
   304    2.692              -1              76           -1768          0.0000;
   305    2.701              -1              74           -1893          0.0000;
   306    2.709              -1              73           -1977          0.0000;
   307    2.718              -1              72           -2023          0.0000;
   308    2.727              -1              72           -2028          0.0000;
   309    2.736              -1              71           -1992          0.0000;
   310    2.745              -1              71           -1919          0.0000;
   311    2.754              -1              71           -1811          0.0000;
   312    2.763              -1              71           -1670          0.0000;
   313    2.771              -1              71           -1499          0.0000;
   314    2.780              -1              71           -1301          0.0000;
   315    2.789              -1              73           -1082          0.0000;
   316    2.798              -1              75            -844          0.0000;
   317    2.807              -1              76            -593          0.0000;
   318    2.816              -1              79            -334          0.0000;
   319    2.824              -1              81             -70          0.0000;
   320    2.833              -1              83             197          0.0000;
   321    2.842              -1              86             454          0.0000;
   322    2.851              -1              88             700          0.0000;
   323    2.860              -1              90             932          0.0000;
   324    2.869              -1              91            1143          0.0000;
   325    2.878              -1              94            1329          0.0000;
   326    2.886              -1              95            1490          0.0000;
   327    2.895              -1              97            1620          0.0000;
   328    2.904              -1              99            1716          0.0000;
   329    2.913              -1             100            1778          0.0000;
   330    2.922              -1             102            1805          0.0000;
   331    2.931              -1             103            1799          0.0000;
   332    2.940              -1             103            1758          0.0000;
   333    2.948              -1             103            1686          0.0000;
   334    2.957              -1             104            1584          0.0000;
   335    2.966              -1             104            1454          0.0000;
   336    2.975              -1             104            1300          0.0000;
   337    2.984              -1             102            1125          0.0000;
   338    2.993              -1             102             933          0.0000;
   339    3.002              -1             100             728          0.0000;
   340    3.010              -1              99             512          0.0000;
   341    3.019              -1              97             291          0.0000;
   342    3.028              -1              96              69          0.0000;
   343    3.037              -1              94            -148          0.0000;
   344    3.046              -1              92            -357          0.0000;
   345    3.055              -1              90            -553          0.0000;
   346    3.064              -1              88            -735          0.0000;
   347    3.072              -1              87            -900          0.0000;
   348    3.081              -1              85           -1042          0.0000;
   349    3.090              -1              84           -1160          0.0000;
   350    3.099              -1              82           -1252          0.0000;
   351    3.108              -1              81           -1316          0.0000;
   352    3.117              -1              79           -1350          0.0000;
   353    3.126              -1              77           -1356          0.0000;
   354    3.134              -1              75           -1332          0.0000;
   355    3.143              -1              73           -1283          0.0000;
   356    3.152              -1              72           -1208          0.0000;
   357    3.161              -1              72           -1111          0.0000;
   358    3.170              -1              72            -994          0.0000;
   359    3.179              -1              72            -860          0.0000;
   360    3.188              -1              72            -712          0.0000;
   361    3.196              -1              72            -552          0.0000;
   362    3.205              -1              72            -384          0.0000;
   363    3.214              -1              73            -210          0.0000;
   364    3.223              -1              74             -33          0.0000;
   365    3.232              -1              75             140          0.0000;
   366    3.241              -1              76             312          0.0000;
   367    3.249              -1              77             476          0.0000;
   368    3.258              -1              79             627          0.0000;
   369    3.267              -1              80             764          0.0000;
   370    3.276              -1              81             890          0.0000;
   371    3.285              -1              83             992          0.0000;
   372    3.294              -1              83            1073          0.0000;
   373    3.303              -1              85            1132          0.0000;
   374    3.311              -1              86            1169          0.0000;
   375    3.320              -1              87            1181          0.0000;
   376    3.329              -1              87            1172          0.0000;
   377    3.338              -1              87            1139          0.0000;
   378    3.347              -1              88            1086          0.0000;
   379    3.356              -1              88            1016          0.0000;
   380    3.365              -1              88             928          0.0000;
   381    3.373              -1              88             826          0.0000;
   382    3.382              -1              88             711          0.0000;
   383    3.391              -1              88             587          0.0000;
   384    3.400              -1              88             455          0.0000;
   385    3.409              -1              86             318          0.0000;
   386    3.418              -1              86             179          0.0000;
   387    3.427              -1              86              44          0.0000;
   388    3.435              -1              85             -88          0.0000;
   389    3.444              -1              84            -214          0.0000;
   390    3.453              -1              84            -331          0.0000;
   391    3.462              -1              82            -437          0.0000;
   392    3.471              -1              82            -532          0.0000;
   393    3.480              -1              81            -614          0.0000;
   394    3.489              -1              81            -679          0.0000;
   395    3.497              -1              80            -728          0.0000;
   396    3.506              -1              80            -759          0.0000;
   397    3.515              -1              80            -772          0.0000;
   398    3.524              -1              80            -770          0.0000;
   399    3.533              -1              80            -751          0.0000;
   400    3.542              -1              80            -717          0.0000;
   401    3.551              -1              80            -668          0.0000;
   402    3.559              -1              80            -608          0.0000;
   403    3.568              -1              80            -538          0.0000;
   404    3.577              -1              80            -458          0.0000;
   405    3.586              -1              80            -372          0.0000;
   406    3.595              -1              80            -280          0.0000;
   407    3.604              -1              81            -184          0.0000;
   408    3.613              -1              81             -86          0.0000;
   409    3.621              -1              81              11          0.0000;
   410    3.630              -1              82             107          0.0000;
   411    3.639              -1              83             203          0.0000;
   412    3.648              -1              83             291          0.0000;
   413    3.657              -1              84             373          0.0000;
   414    3.666              -1              84             447          0.0000;
   415    3.674              -1              84             512          0.0000;
   416    3.683              -1              85             565          0.0000;
   417    3.692              -1              85             606          0.0000;
   418    3.701              -1              85             636          0.0000;
   419    3.710              -1              86             651          0.0000;
   420    3.719              -1              86             655          0.0000;
   421    3.728              -1              87             647          0.0000;
   422    3.736              -1              87             626          0.0000;
   423    3.745              -1              87             596          0.0000;
   424    3.754              -1              87             557          0.0000;
   425    3.763              -1              87             511          0.0000;
   426    3.772              -1              87             457          0.0000;
   427    3.781              -1              87             398          0.0000;
   428    3.790              -1              87             334          0.0000;
   429    3.798              -1              87             269          0.0000;
   430    3.807              -1              85             202          0.0000;
   431    3.816              -1              85             136          0.0000;
   432    3.825              -1              85              71          0.0000;
   433    3.834              -1              85               9          0.0000;
   434    3.843              -1              85             -50          0.0000;
   435    3.852              -1              85            -103          0.0000;
   436    3.860              -1              85            -151          0.0000;
   437    3.869              -1              83            -191          0.0000;
   438    3.878              -1              83            -224          0.0000;
   439    3.887              -1              83            -250          0.0000;
   440    3.896              -1              83            -268          0.0000;
   441    3.905              -1              83            -278          0.0000;
   442    3.914              -1              83            -280          0.0000;
   443    3.922              -1              83            -274          0.0000;
   444    3.931              -1              83            -262          0.0000;
   445    3.940              -1              82            -245          0.0000;
   446    3.949              -1              82            -223          0.0000;
   447    3.958              -1              82            -197          0.0000;
   448    3.967              -1              82            -168          0.0000;
   449    3.976              -1              82            -137          0.0000;
   450    3.984              -1              82            -103          0.0000;
   451    3.993              -1              82             -66          0.0000;
   452    4.002              -1              82             -29          0.0000;
   453    4.011              -1              82               9          0.0000;
   454    4.020              -1              83              45          0.0000;
   455    4.029              -1              83              79          0.0000;
   456    4.038              -1              83             112          0.0000;
   457    4.046              -1              83             142          0.0000;
   458    4.055              -1              84             169          0.0000;
   459    4.064              -1              84             192          0.0000;
   460    4.073              -1              85             212          0.0000;
   461    4.082              -1              85             226          0.0000;
   462    4.091              -1              85             237          0.0000;
   463    4.099              -1              86             242          0.0000;
   464    4.108              -1              86             243          0.0000;
   465    4.117              -1              86             242          0.0000;
   466    4.126              -1              86             235          0.0000;
   467    4.135              -1              86             226          0.0000;
   468    4.144              -1              86             215          0.0000;
   469    4.153              -1              87             203          0.0000;
   470    4.161              -1              87             190          0.0000;
   471    4.170              -1              88             177          0.0000;
   472    4.179              -1              88             164          0.0000;
   473    4.188              -1              88             151          0.0000;
   474    4.197              -1              88             138          0.0000;
   475    4.206              -1              88             126          0.0000;
   476    4.215              -1              88             115          0.0000;
   477    4.223              -1              88             106          0.0000;
   478    4.232              -1              88              98          0.0000;
   479    4.241              -1              88              92          0.0000;
   480    4.250              -1              88              89          0.0000;
   481    4.259              -1              89              87          0.0000;
   482    4.268              -1              89              87          0.0000;
   483    4.277              -1              89              89          0.0000;
   484    4.285              -1              89              92          0.0000;
   485    4.294              -1              89              95          0.0000;
   486    4.303              -1              89              99          0.0000;
   487    4.312              -1              89             102          0.0000;
   488    4.321              -1              89             104          0.0000;
   489    4.330              -1              89             106          0.0000;
   490    4.339              -1              89             107          0.0000;
   491    4.347              -1              89             107          0.0000;
   492    4.356              -1              89             107          0.0000;
   493    4.365              -1              89             107          0.0000;
   494    4.374              -1              89             107          0.0000;
   495    4.383              -1              89             106          0.0000;
   496    4.392              -1              89             106          0.0000;
   497    4.401              -1              89             106          0.0000;
   498    4.409              -1              89             106          0.0000;
   499    4.418              -1              89             106          0.0000;
   500    4.427              -1              89             106          0.0000;
   501    4.436              -1              89             106          0.0000;
   502    4.445              -1              89             106          0.0000;
   503    4.454              -1              89             106          0.0000;
   504    4.463              -1              89             106          0.0000;
   505    4.471              -1              89             106          0.0000;
   506    4.480              -1              89             106          0.0000;
   507    4.489              -1              90             106          0.0000;
   508    4.498              -1              90             106          0.0000;
   509    4.507              -1              90             106          0.0000;
   510    4.516              -1              91             106          0.0000;
   511    4.524              -1              91             106          0.0000;
   512    4.533              -1              92             106          0.0000;
   513    4.542              -1              92             106          0.0000;
   514    4.551              -1              92             106          0.0000;
   515    4.560              -1              92             106          0.0000;
   516    4.569              -1              92             106          0.0000;
   517    4.578              -1              92             106          0.0000;
   518    4.586              -1              92             106          0.0000;
   519    4.595              -1              92             106          0.0000;
   520    4.604              -1              92             106          0.0000;
   521    4.613              -1              93             106          0.0000;
   522    4.622              -1              93             106          0.0000;
   523    4.631              -1              93             106          0.0000;
   524    4.640              -1              93             106          0.0000;
   525    4.648              -1              93             106          0.0000;
   526    4.657              -1              93             106          0.0000;
   527    4.666              -1              93             106          0.0000;
   528    4.675              -1              94             106          0.0000;
   529    4.684              -1              95             106          0.0000;
   530    4.693              -1              95             106          0.0000;
   531    4.702              -1              95             106          0.0000;
   532    4.710              -1              95             106          0.0000;
   533    4.719              -1              95             106          0.0000;
   534    4.728              -1              95             106          0.0000;
   535    4.737              -1              95             106          0.0000;
   536    4.746              -1              95             106          0.0000;
   537    4.755              -1              95             106          0.0000;
   538    4.764              -1              95             106          0.0000;
   539    4.772              -1              95             106          0.0000;
   540    4.781              -1              95             106          0.0000;
   541    4.790              -1              95             106          0.0000;
   542    4.799              -1              95             106          0.0000;
   543    4.808              -1              95             106          0.0000;
   544    4.817              -1              95             106          0.0000;
   545    4.826              -1              95             106          0.0000;
   546    4.834              -1              95             106          0.0000;
   547    4.843              -1              95             106          0.0000;
   548    4.852              -1              95             106          0.0000;
   549    4.861              -1              95             106          0.0000;
   550    4.870              -1              95             106          0.0000;
   551    4.879              -1              95             106          0.0000;
   552    4.888              -1              95             106          0.0000;
   553    4.896              -1              95             106          0.0000;
   554    4.905              -1              95             106          0.0000;
   555    4.914              -1              95             106          0.0000;
   556    4.923              -1              95             106          0.0000;
   557    4.932              -1              95             106          0.0000;
   558    4.941              -1              95             106          0.0000;
   559    4.949              -1              95             106          0.0000;
   560    4.958              -1              95             106          0.0000;
   561    4.967              -1              95             106          0.0000;
   562    4.976              -1              95             106          0.0000;
   563    4.985              -1              95             106          0.0000;
   564    4.994              -1              95             106          0.0000;
   565    5.003              -1              95             106          0.0000;
   566    5.011              -1              95             106          0.0000;
   567    5.020              -1              95             106          0.0000;
   568    5.029              -1              95             106          0.0000;
   569    5.038              -1              95             106          0.0000;
   570    5.047              -1              95             106          0.0000;
   571    5.056              -1              95             106          0.0000;
   572    5.065              -1              95             106          0.0000;
   573    5.073              -1              96             106          0.0000;
   574    5.082              -1              96             106          0.0000;
   575    5.091              -1              97             106          0.0000;
   576    5.100              -1              97             106          0.0000;
   577    5.109              -1              97             106          0.0000;
   578    5.118              -1              97             106          0.0000;
   579    5.127              -1              97             106          0.0000;
   580    5.135              -1              98             106          0.0000;
   581    5.144              -1              99             106          0.0000;
   582    5.153              -1              99             106          0.0000;
   583    5.162              -1              99             106          0.0000;
   584    5.171              -1             100             106          0.0000;
   585    5.180              -1             101             106          0.0000;
   586    5.189              -1             102             106          0.0000;
   587    5.197              -1             102             106          0.0000;
   588    5.206              -1             102             106          0.0000;
   589    5.215              -1             102             106          0.0000;
   590    5.224              -1             102             106          0.0000;
   591    5.233              -1             102             106          0.0000;
   592    5.242              -1             102             106          0.0000;
   593    5.251              -1             102             106          0.0000;
   594    5.259              -1             102             106          0.0000;
   595    5.268              -1             102             106          0.0000;
   596    5.277              -1             102             106          0.0000;
   597    5.286              -1             102             106          0.0000;
   598    5.295              -1             102             106          0.0000;
   599    5.304              -1             100             106          0.0000;
   600    5.313              -1             100             106          0.0000;
   601    5.321              -1             100             106          0.0000;
   602    5.330              -1             100             106          0.0000;
   603    5.339              -1             100             106          0.0000;
   604    5.348              -1             100             106          0.0000;
   605    5.357              -1             100             106          0.0000;
   606    5.366              -1             100             106          0.0000;
   607    5.374              -1             100             106          0.0000;
   608    5.383              -1             100             106          0.0000;
   609    5.392              -1             100             106          0.0000;
   610    5.401              -1             100             106          0.0000;
   611    5.410              -1             100             106          0.0000;
   612    5.419              -1             100             106          0.0000;
   613    5.428              -1             100             106          0.0000;
   614    5.436              -1             100             106          0.0000;
   615    5.445              -1             100             106          0.0000;
   616    5.454              -1             100             106          0.0000;
   617    5.463              -1              99             106          0.0000;
   618    5.472              -1              97             106          0.0000;
   619    5.481              -1              96             106          0.0000;
   620    5.490              -1              95             106          0.0000;
   621    5.498              -1              94             106          0.0000;
   622    5.507              -1              94             106          0.0000;
   623    5.516              -1              94             106          0.0000;
   624    5.525              -1              94             106          0.0000;
   625    5.534              -1              94             106          0.0000;
   626    5.543              -1              94             106          0.0000;
   627    5.552              -1              94             106          0.0000;
   628    5.560              -1              94             106          0.0000;
   629    5.569              -1              93             106          0.0000;
   630    5.578              -1              93             106          0.0000;
   631    5.587              -1              93             106          0.0000;
   632    5.596              -1              93             106          0.0000;
   633    5.605              -1              93             106          0.0000;
   634    5.614              -1              93             106          0.0000;
   635    5.622              -1              93             106          0.0000;
   636    5.631              -1              93             106          0.0000;
   637    5.640              -1              93             106          0.0000;
   638    5.649              -1              93             106          0.0000;
   639    5.658              -1              93             106          0.0000;
   640    5.667              -1              93             106          0.0000;
   641    5.676              -1              93             106          0.0000;
   642    5.684              -1              93             106          0.0000;
   643    5.693              -1              93             106          0.0000;
   644    5.702              -1              93             106          0.0000;
   645    5.711              -1              93             106          0.0000;
   646    5.720              -1              93             106          0.0000;
   647    5.729              -1              93             106          0.0000;
   648    5.738              -1              93             106          0.0000;
   649    5.746              -1              93             106          0.0000;
   650    5.755              -1              93             106          0.0000;
   651    5.764              -1              93             106          0.0000;
   652    5.773              -1              93             106          0.0000;
   653    5.782              -1              93             106          0.0000;
   654    5.791              -1              93             106          0.0000;
   655    5.799              -1              93             106          0.0000;
   656    5.808              -1              93             106          0.0000;
   657    5.817              -1              93             106          0.0000;
   658    5.826              -1              93             106          0.0000;
   659    5.835              -1              93             106          0.0000;
   660    5.844              -1              93             106          0.0000;
   661    5.853              -1              93             106          0.0000;
   662    5.861              -1              93             106          0.0000;
   663    5.870              -1              93             106          0.0000;
   664    5.879              -1              93             106          0.0000;
   665    5.888              -1              93             106          0.0000;
   666    5.897              -1              93             106          0.0000;
   667    5.906              -1              93             106          0.0000;
   668    5.915              -1              93             106          0.0000;
   669    5.923              -1              93             106          0.0000;
   670    5.932              -1              93             106          0.0000;
   671    5.941              -1              93             106          0.0000;
   672    5.950              -1              93             106          0.0000;
   673    5.959              -1              93             106          0.0000;
   674    5.968              -1              93             106          0.0000;
   675    5.977              -1              93             106          0.0000;
   676    5.985              -1              93             106          0.0000]
