 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
   152    1.346              -0             -79             460          0.0000;
   153    1.355              -0             -65            1009          0.0000;
   154    1.364              -0             -52            1533          0.0000;
   155    1.372              -0             -41            2026          0.0000;
   156    1.381              -0             -31            2474          0.0000;
   157    1.390              -0             -21            2868          0.0000;
   158    1.399              -0             -10            3203          0.0000;
   159    1.408              -0               0            3474          0.0000;
   160    1.417              -0               9            3679          0.0000;
   161    1.426              -0              14            3808          0.0000;
   162    1.434              -0              18            3864          0.0000;
   163    1.443              -0              20            3847          0.0000;
   164    1.452              -0              21            3756          0.0000;
   165    1.461              -0              21            3596          0.0000;
   166    1.470              -0              21            3371          0.0000;
   167    1.479              -0              21            3084          0.0000;
   168    1.488              -0              19            2743          0.0000;
   169    1.496              -0              15            2354          0.0000;
   170    1.505              -0               9            1921          0.0000;
   171    1.514              -0               3            1456          0.0000;
   172    1.523              -0              -4             970          0.0000;
   173    1.532              -0             -12             470          0.0000;
   174    1.541              -1             -20             -37          0.0000;
   175    1.549              -1             -29            -537          0.0000;
   176    1.558              -1             -39           -1021          0.0000;
   177    1.567              -1             -49           -1481          0.0000;
   178    1.576              -1             -59           -1912          0.0000;
   179    1.585              -1             -68           -2302          0.0000;
   180    1.594              -1             -75           -2644          0.0000;
   181    1.603              -1             -81           -2934          0.0000;
   182    1.611              -1             -88           -3167          0.0000;
   183    1.620              -1             -93           -3338          0.0000;
   184    1.629              -1             -99           -3443          0.0000;
   185    1.638              -1            -103           -3480          0.0000;
   186    1.647              -1            -105           -3454          0.0000;
   187    1.656              -1            -105           -3361          0.0000;
   188    1.665              -1            -105           -3207          0.0000;
   189    1.673              -1            -105           -2998          0.0000;
   190    1.682              -1            -103           -2736          0.0000;
   191    1.691              -1            -101           -2428          0.0000;
   192    1.700              -1             -97           -2081          0.0000;
   193    1.709              -1             -91           -1698          0.0000;
   194    1.718              -1             -84           -1284          0.0000;
   195    1.727              -1             -76            -857          0.0000;
   196    1.735              -1             -67            -419          0.0000;
   197    1.744              -1             -59              25          0.0000;
   198    1.753              -1             -51             467          0.0000;
   199    1.762              -1             -43             890          0.0000;
   200    1.771              -1             -34            1291          0.0000;
   201    1.780              -1             -25            1666          0.0000;
   202    1.789              -1             -15            2005          0.0000;
   203    1.797              -1              -6            2304          0.0000;
   204    1.806              -1               1            2552          0.0000;
   205    1.815              -1               6            2751          0.0000;
   206    1.824              -1              12            2893          0.0000;
   207    1.833              -1              16            2977          0.0000;
   208    1.842              -1              20            3002          0.0000;
   209    1.851              -1              23            2971          0.0000;
   210    1.859              -1              24            2882          0.0000;
   211    1.868              -1              24            2742          0.0000;
   212    1.877              -1              24            2550          0.0000;
   213    1.886              -1              24            2314          0.0000;
   214    1.895              -1              22            2036          0.0000;
   215    1.904              -1              19            1722          0.0000;
   216    1.913              -1              15            1378          0.0000;
   217    1.921              -1              11            1016          0.0000;
   218    1.930              -1               5             640          0.0000;
   219    1.939              -1              -1             254          0.0000;
   220    1.948              -1              -7            -135          0.0000;
   221    1.957              -1             -13            -514          0.0000;
   222    1.966              -1             -20            -877          0.0000;
   223    1.974              -1             -27           -1221          0.0000;
   224    1.983              -1             -33           -1538          0.0000;
   225    1.992              -1             -40           -1825          0.0000;
   226    2.001              -1             -45           -2071          0.0000;
   227    2.010              -1             -50           -2276          0.0000;
   228    2.019              -1             -53           -2436          0.0000;
   229    2.028              -1             -56           -2547          0.0000;
   230    2.036              -1             -57           -2609          0.0000;
   231    2.045              -1             -60           -2622          0.0000;
   232    2.054              -1             -60           -2585          0.0000;
   233    2.063              -1             -61           -2502          0.0000;
   234    2.072              -1             -61           -2375          0.0000;
   235    2.081              -1             -61           -2207          0.0000;
   236    2.090              -1             -59           -2001          0.0000;
   237    2.098              -1             -58           -1761          0.0000;
   238    2.107              -1             -54           -1490          0.0000;
   239    2.116              -1             -51           -1194          0.0000;
   240    2.125              -1             -47            -883          0.0000;
   241    2.134              -1             -42            -559          0.0000;
   242    2.143              -1             -37            -227          0.0000;
   243    2.152              -1             -31             109          0.0000;
   244    2.160              -1             -26             437          0.0000;
   245    2.169              -1             -19             752          0.0000;
   246    2.178              -1             -14            1047          0.0000;
   247    2.187              -1              -8            1320          0.0000;
   248    2.196              -1              -2            1567          0.0000;
   249    2.205              -1               3            1778          0.0000;
   250    2.214              -1               7            1956          0.0000;
   251    2.222              -1              11            2092          0.0000;
   252    2.231              -1              14            2186          0.0000;
   253    2.240              -1              17            2237          0.0000;
   254    2.249              -1              19            2247          0.0000;
   255    2.258              -1              21            2212          0.0000;
   256    2.267              -1              22            2138          0.0000;
   257    2.276              -1              22            2026          0.0000;
   258    2.284              -1              22            1877          0.0000;
   259    2.293              -1              21            1696          0.0000;
   260    2.302              -1              19            1485          0.0000;
   261    2.311              -1              16            1250          0.0000;
   262    2.320              -1              14             995          0.0000;
   263    2.329              -1              10             726          0.0000;
   264    2.338              -1               6             446          0.0000;
   265    2.346              -1               2             161          0.0000;
   266    2.355              -1              -3            -123          0.0000;
   267    2.364              -1              -7            -400          0.0000;
   268    2.373              -1             -12            -663          0.0000;
   269    2.382              -1             -16            -911          0.0000;
   270    2.391              -1             -20           -1138          0.0000;
   271    2.399              -1             -25           -1341          0.0000;
   272    2.408              -1             -30           -1514          0.0000;
   273    2.417              -1             -34           -1657          0.0000;
   274    2.426              -1             -38           -1763          0.0000;
   275    2.435              -1             -41           -1834          0.0000;
   276    2.444              -1             -43           -1868          0.0000;
   277    2.453              -1             -44           -1867          0.0000;
   278    2.461              -1             -44           -1829          0.0000;
   279    2.470              -1             -45           -1758          0.0000;
   280    2.479              -1             -45           -1655          0.0000;
   281    2.488              -1             -45           -1523          0.0000;
   282    2.497              -1             -45           -1364          0.0000;
   283    2.506              -1             -43           -1184          0.0000;
   284    2.515              -1             -42            -984          0.0000;
   285    2.523              -1             -40            -770          0.0000;
   286    2.532              -1             -38            -544          0.0000;
   287    2.541              -1             -35            -311          0.0000;
   288    2.550              -1             -31             -75          0.0000;
   289    2.559              -1             -28             162          0.0000;
   290    2.568              -1             -25             391          0.0000;
   291    2.577              -1             -20             607          0.0000;
   292    2.585              -1             -16             812          0.0000;
   293    2.594              -1             -12             995          0.0000;
   294    2.603              -1              -8            1156          0.0000;
   295    2.612              -1              -5            1295          0.0000;
   296    2.621              -1              -2            1403          0.0000;
   297    2.630              -1               1            1483          0.0000;
   298    2.639              -1               2            1532          0.0000;
   299    2.647              -1               3            1550          0.0000;
   300    2.656              -1               4            1537          0.0000;
   301    2.665              -1               5            1494          0.0000;
   302    2.674              -1               5            1424          0.0000;
   303    2.683              -1               5            1328          0.0000;
   304    2.692              -1               5            1208          0.0000;
   305    2.701              -1               5            1068          0.0000;
   306    2.709              -1               4             910          0.0000;
   307    2.718              -1               3             739          0.0000;
   308    2.727              -1               1             555          0.0000;
   309    2.736              -1              -1             365          0.0000;
   310    2.745              -1              -4             171          0.0000;
   311    2.754              -1              -7             -22          0.0000;
   312    2.763              -1             -10            -210          0.0000;
   313    2.771              -1             -13            -390          0.0000;
   314    2.780              -1             -16            -558          0.0000;
   315    2.789              -1             -19            -714          0.0000;
   316    2.798              -1             -22            -851          0.0000;
   317    2.807              -1             -25            -971          0.0000;
   318    2.816              -1             -27           -1069          0.0000;
   319    2.824              -1             -29           -1144          0.0000;
   320    2.833              -1             -31           -1194          0.0000;
   321    2.842              -1             -32           -1218          0.0000;
   322    2.851              -1             -33           -1219          0.0000;
   323    2.860              -1             -34           -1195          0.0000;
   324    2.869              -1             -34           -1149          0.0000;
   325    2.878              -1             -34           -1081          0.0000;
   326    2.886              -1             -34            -995          0.0000;
   327    2.895              -1             -34            -893          0.0000;
   328    2.904              -1             -34            -776          0.0000;
   329    2.913              -1             -32            -647          0.0000;
   330    2.922              -1             -31            -510          0.0000;
   331    2.931              -1             -30            -365          0.0000;
   332    2.940              -1             -29            -217          0.0000;
   333    2.948              -1             -26             -66          0.0000;
   334    2.957              -1             -25              85          0.0000;
   335    2.966              -1             -22             229          0.0000;
   336    2.975              -1             -21             370          0.0000;
   337    2.984              -1             -18             497          0.0000;
   338    2.993              -1             -17             613          0.0000;
   339    3.002              -1             -14             719          0.0000;
   340    3.010              -1             -13             805          0.0000;
   341    3.019              -1             -11             873          0.0000;
   342    3.028              -1             -10             922          0.0000;
   343    3.037              -1              -9             951          0.0000;
   344    3.046              -1              -8             961          0.0000;
   345    3.055              -1              -8             953          0.0000;
   346    3.064              -1              -8             925          0.0000;
   347    3.072              -1              -8             881          0.0000;
   348    3.081              -1              -8             821          0.0000;
   349    3.090              -1              -8             747          0.0000;
   350    3.099              -1              -8             661          0.0000;
   351    3.108              -1              -8             565          0.0000;
   352    3.117              -1              -8             461          0.0000;
   353    3.126              -1              -9             351          0.0000;
   354    3.134              -1             -10             238          0.0000;
   355    3.143              -1             -11             123          0.0000;
   356    3.152              -1             -13              11          0.0000;
   357    3.161              -1             -14             -98          0.0000;
   358    3.170              -1             -15            -202          0.0000;
   359    3.179              -1             -16            -297          0.0000;
   360    3.188              -1             -17            -385          0.0000;
   361    3.196              -1             -18            -461          0.0000;
   362    3.205              -1             -20            -527          0.0000;
   363    3.214              -1             -20            -579          0.0000;
   364    3.223              -1             -21            -617          0.0000;
   365    3.232              -1             -22            -641          0.0000;
   366    3.241              -1             -22            -651          0.0000;
   367    3.249              -1             -22            -647          0.0000;
   368    3.258              -1             -23            -630          0.0000;
   369    3.267              -1             -23            -601          0.0000;
   370    3.276              -1             -23            -561          0.0000;
   371    3.285              -1             -23            -513          0.0000;
   372    3.294              -1             -23            -455          0.0000;
   373    3.303              -1             -23            -392          0.0000;
   374    3.311              -1             -23            -322          0.0000;
   375    3.320              -1             -21            -249          0.0000;
   376    3.329              -1             -21            -173          0.0000;
   377    3.338              -1             -21             -95          0.0000;
   378    3.347              -1             -19             -17          0.0000;
   379    3.356              -1             -18              59          0.0000;
   380    3.365              -1             -18             132          0.0000;
   381    3.373              -1             -17             201          0.0000;
   382    3.382              -1             -16             266          0.0000;
   383    3.391              -1             -15             324          0.0000;
   384    3.400              -1             -14             374          0.0000;
   385    3.409              -1             -13             414          0.0000;
   386    3.418              -1             -13             444          0.0000;
   387    3.427              -1             -12             465          0.0000;
   388    3.435              -1             -11             476          0.0000;
   389    3.444              -1             -11             479          0.0000;
   390    3.453              -1             -11             472          0.0000;
   391    3.462              -1             -10             457          0.0000;
   392    3.471              -1             -10             436          0.0000;
   393    3.480              -1             -10             408          0.0000;
   394    3.489              -1             -10             374          0.0000;
   395    3.497              -1             -10             334          0.0000;
   396    3.506              -1             -10             291          0.0000;
   397    3.515              -1             -10             244          0.0000;
   398    3.524              -1             -10             196          0.0000;
   399    3.533              -1             -10             147          0.0000;
   400    3.542              -1             -11              99          0.0000;
   401    3.551              -1             -11              53          0.0000;
   402    3.559              -1             -11               8          0.0000;
   403    3.568              -1             -11             -35          0.0000;
   404    3.577              -1             -12             -74          0.0000;
   405    3.586              -1             -13            -109          0.0000;
   406    3.595              -1             -13            -139          0.0000;
   407    3.604              -1             -13            -164          0.0000;
   408    3.613              -1             -13            -184          0.0000;
   409    3.621              -1             -14            -196          0.0000;
   410    3.630              -1             -14            -201          0.0000;
   411    3.639              -1             -15            -201          0.0000;
   412    3.648              -1             -15            -193          0.0000;
   413    3.657              -1             -15            -180          0.0000;
   414    3.666              -1             -15            -163          0.0000;
   415    3.674              -1             -15            -144          0.0000;
   416    3.683              -1             -15            -124          0.0000;
   417    3.692              -1             -15            -103          0.0000;
   418    3.701              -1             -15             -81          0.0000;
   419    3.710              -1             -15             -59          0.0000;
   420    3.719              -1             -15             -37          0.0000;
   421    3.728              -1             -15             -15          0.0000;
   422    3.736              -1             -15               6          0.0000;
   423    3.745              -1             -15              24          0.0000;
   424    3.754              -1             -15              41          0.0000;
   425    3.763              -1             -15              55          0.0000;
   426    3.772              -1             -13              68          0.0000;
   427    3.781              -1             -13              78          0.0000;
   428    3.790              -1             -13              86          0.0000;
   429    3.798              -1             -13              92          0.0000;
   430    3.807              -1             -13              96          0.0000;
   431    3.816              -1             -13              98          0.0000;
   432    3.825              -1             -13              98          0.0000;
   433    3.834              -1             -13              97          0.0000;
   434    3.843              -1             -13              94          0.0000;
   435    3.852              -1             -13              91          0.0000;
   436    3.860              -1             -13              87          0.0000;
   437    3.869              -1             -13              83          0.0000;
   438    3.878              -1             -13              80          0.0000;
   439    3.887              -1             -13              78          0.0000;
   440    3.896              -1             -13              76          0.0000;
   441    3.905              -1             -13              74          0.0000;
   442    3.914              -1             -13              73          0.0000;
   443    3.922              -1             -13              73          0.0000;
   444    3.931              -1             -13              73          0.0000;
   445    3.940              -1             -13              73          0.0000;
   446    3.949              -1             -13              73          0.0000;
   447    3.958              -1             -13              73          0.0000;
   448    3.967              -1             -13              73          0.0000;
   449    3.976              -1             -13              73          0.0000;
   450    3.984              -1             -13              73          0.0000;
   451    3.993              -1             -13              73          0.0000;
   452    4.002              -1             -13              73          0.0000;
   453    4.011              -1             -13              73          0.0000;
   454    4.020              -1             -13              73          0.0000;
   455    4.029              -1             -13              73          0.0000;
   456    4.038              -1             -13              73          0.0000;
   457    4.046              -1             -13              73          0.0000;
   458    4.055              -1             -13              73          0.0000;
   459    4.064              -1             -13              73          0.0000;
   460    4.073              -1             -13              73          0.0000;
   461    4.082              -1             -13              73          0.0000;
   462    4.091              -1             -13              73          0.0000;
   463    4.099              -1             -13              73          0.0000;
   464    4.108              -1             -13              73          0.0000;
   465    4.117              -1             -13              73          0.0000;
   466    4.126              -1             -13              73          0.0000;
   467    4.135              -1             -12              73          0.0000;
   468    4.144              -1             -12              73          0.0000;
   469    4.153              -1             -12              73          0.0000;
   470    4.161              -1             -12              73          0.0000;
   471    4.170              -1             -12              73          0.0000;
   472    4.179              -1             -12              73          0.0000;
   473    4.188              -1             -12              73          0.0000;
   474    4.197              -1             -11              73          0.0000;
   475    4.206              -1             -10              73          0.0000;
   476    4.215              -1             -10              73          0.0000;
   477    4.223              -1             -10              73          0.0000;
   478    4.232              -1             -10              73          0.0000;
   479    4.241              -1             -10              73          0.0000;
   480    4.250              -1             -10              73          0.0000;
   481    4.259              -1             -10              73          0.0000;
   482    4.268              -1             -10              73          0.0000;
   483    4.277              -1             -10              73          0.0000;
   484    4.285              -1             -10              73          0.0000;
   485    4.294              -1             -10              73          0.0000;
   486    4.303              -1             -10              73          0.0000;
   487    4.312              -1             -10              73          0.0000;
   488    4.321              -1             -10              73          0.0000;
   489    4.330              -1             -10              73          0.0000;
   490    4.339              -1             -11              73          0.0000;
   491    4.347              -1             -11              73          0.0000;
   492    4.356              -1             -12              73          0.0000;
   493    4.365              -1             -13              73          0.0000;
   494    4.374              -1             -13              73          0.0000;
   495    4.383              -1             -14              73          0.0000;
   496    4.392              -1             -15              73          0.0000;
   497    4.401              -1             -15              73          0.0000;
   498    4.409              -1             -15              73          0.0000;
   499    4.418              -1             -15              73          0.0000;
   500    4.427              -1             -15              73          0.0000;
   501    4.436              -1             -17              73          0.0000;
   502    4.445              -1             -17              73          0.0000;
   503    4.454              -1             -17              73          0.0000;
   504    4.463              -1             -17              73          0.0000;
   505    4.471              -1             -17              73          0.0000;
   506    4.480              -1             -17              73          0.0000;
   507    4.489              -1             -18              73          0.0000;
   508    4.498              -1             -19              73          0.0000;
   509    4.507              -1             -19              73          0.0000;
   510    4.516              -1             -20              73          0.0000;
   511    4.524              -1             -20              73          0.0000;
   512    4.533              -1             -21              73          0.0000;
   513    4.542              -1             -21              73          0.0000;
   514    4.551              -1             -22              73          0.0000;
   515    4.560              -1             -22              73          0.0000;
   516    4.569              -1             -23              73          0.0000;
   517    4.578              -1             -23              73          0.0000;
   518    4.586              -1             -23              73          0.0000;
   519    4.595              -1             -23              73          0.0000;
   520    4.604              -1             -24              73          0.0000;
   521    4.613              -1             -24              73          0.0000;
   522    4.622              -1             -25              73          0.0000;
   523    4.631              -1             -25              73          0.0000;
   524    4.640              -1             -25              73          0.0000;
   525    4.648              -1             -25              73          0.0000;
   526    4.657              -1             -25              73          0.0000;
   527    4.666              -1             -25              73          0.0000;
   528    4.675              -1             -25              73          0.0000;
   529    4.684              -1             -25              73          0.0000;
   530    4.693              -1             -25              73          0.0000;
   531    4.702              -1             -25              73          0.0000;
   532    4.710              -1             -25              73          0.0000;
   533    4.719              -1             -25              73          0.0000;
   534    4.728              -1             -25              73          0.0000;
   535    4.737              -1             -25              73          0.0000;
   536    4.746              -1             -25              73          0.0000;
   537    4.755              -1             -25              73          0.0000;
   538    4.764              -1             -25              73          0.0000;
   539    4.772              -1             -25              73          0.0000;
   540    4.781              -1             -25              73          0.0000;
   541    4.790              -1             -25              73          0.0000;
   542    4.799              -1             -25              73          0.0000;
   543    4.808              -1             -25              73          0.0000;
   544    4.817              -1             -25              73          0.0000;
   545    4.826              -1             -25              73          0.0000;
   546    4.834              -1             -25              73          0.0000;
   547    4.843              -1             -25              73          0.0000;
   548    4.852              -1             -25              73          0.0000;
   549    4.861              -1             -25              73          0.0000;
   550    4.870              -1             -26              73          0.0000;
   551    4.879              -1             -27              73          0.0000;
   552    4.888              -1             -28              73          0.0000;
   553    4.896              -1             -28              73          0.0000;
   554    4.905              -1             -28              73          0.0000;
   555    4.914              -1             -29              73          0.0000;
   556    4.923              -1             -27              73          0.0000;
   557    4.932              -1             -22              73          0.0000;
   558    4.941              -1             -17              73          0.0000;
   559    4.949              -1              -9              73          0.0000;
   560    4.958              -1              -1              73          0.0000;
   561    4.967              -1               6              73          0.0000;
   562    4.976              -1              11              73          0.0000;
   563    4.985              -1              14              75          0.0000;
   564    4.994              -1              16              75          0.0000;
   565    5.003              -1              16              75          0.0000;
   566    5.011              -1              16              76          0.0000;
   567    5.020              -1              16              76          0.0000;
   568    5.029              -1              16              76          0.0000;
   569    5.038              -1              15              76          0.0000;
   570    5.047              -1              13              76          0.0000;
   571    5.056              -1              11              76          0.0000;
   572    5.065              -1              10              76          0.0000;
   573    5.073              -1               8              76          0.0000;
   574    5.082              -1               8              76          0.0000;
   575    5.091              -1               7              76          0.0000;
   576    5.100              -1               7              76          0.0000;
   577    5.109              -1               7              76          0.0000;
   578    5.118              -1               6              76          0.0000;
   579    5.127              -1               8              76          0.0000;
   580    5.135              -1               9              76          0.0000;
   581    5.144              -1              10              76          0.0000;
   582    5.153              -1              10              76          0.0000;
   583    5.162              -1              10              76          0.0000;
   584    5.171              -1              10              76          0.0000;
   585    5.180              -1               9              76          0.0000;
   586    5.189              -1               7              76          0.0000;
   587    5.197              -1               6              76          0.0000;
   588    5.206              -1               4              76          0.0000;
   589    5.215              -1               3              76          0.0000;
   590    5.224              -1               3              76          0.0000;
   591    5.233              -1               3              76          0.0000;
   592    5.242              -1               3              76          0.0000;
   593    5.251              -1               3              76          0.0000;
   594    5.259              -1               3              76          0.0000;
   595    5.268              -1               3              76          0.0000;
   596    5.277              -1               1              76          0.0000;
   597    5.286              -1              -2              76          0.0000;
   598    5.295              -1              -5              76          0.0000;
   599    5.304              -1              -9              76          0.0000;
   600    5.313              -1             -12              76          0.0000;
   601    5.321              -1             -15              76          0.0000;
   602    5.330              -1             -17              76          0.0000;
   603    5.339              -1             -18              76          0.0000;
   604    5.348              -1             -18              76          0.0000;
   605    5.357              -1             -15              76          0.0000;
   606    5.366              -1             -11              76          0.0000;
   607    5.374              -1             -10              76          0.0000;
   608    5.383              -1             -10              76          0.0000;
   609    5.392              -1             -10              76          0.0000;
   610    5.401              -1             -12              76          0.0000;
   611    5.410              -1             -15              76          0.0000;
   612    5.419              -1             -17              76          0.0000;
   613    5.428              -1             -19              76          0.0000;
   614    5.436              -1             -21              76          0.0000;
   615    5.445              -1             -24              76          0.0000;
   616    5.454              -1             -26              75          0.0000;
   617    5.463              -1             -28              75          0.0000;
   618    5.472              -1             -29              75          0.0000;
   619    5.481              -1             -32              74          0.0000;
   620    5.490              -1             -34              74          0.0000;
   621    5.498              -1             -38              73          0.0000;
   622    5.507              -1             -42              73          0.0000;
   623    5.516              -1             -48              73          0.0000;
   624    5.525              -1             -52              73          0.0000;
   625    5.534              -1             -56              73          0.0000;
   626    5.543              -1             -58              73          0.0000;
   627    5.552              -1             -58              73          0.0000;
   628    5.560              -1             -58              72          0.0000;
   629    5.569              -1             -56              71          0.0000;
   630    5.578              -1             -55              71          0.0000;
   631    5.587              -1             -54              70          0.0000;
   632    5.596              -1             -54              70          0.0000;
   633    5.605              -1             -57              70          0.0000;
   634    5.614              -1             -59              69          0.0000;
   635    5.622              -1             -61              68          0.0000;
   636    5.631              -1             -61              67          0.0000;
   637    5.640              -1             -62              66          0.0000;
   638    5.649              -1             -62              66          0.0000;
   639    5.658              -1             -62              64          0.0000;
   640    5.667              -1             -64              64          0.0000;
   641    5.676              -1             -65              63          0.0000;
   642    5.684              -1             -66              62          0.0000;
   643    5.693              -1             -66              62          0.0000;
   644    5.702              -1             -66              61          0.0000;
   645    5.711              -1             -67              60          0.0000;
   646    5.720              -1             -67              60          0.0000;
   647    5.729              -1             -67              59          0.0000;
   648    5.738              -1             -69              59          0.0000;
   649    5.746              -1             -72              59          0.0000;
   650    5.755              -1             -75              59          0.0000;
   651    5.764              -1             -77              58          0.0000;
   652    5.773              -1             -79              57          0.0000;
   653    5.782              -1             -80              56          0.0000;
   654    5.791              -1             -80              56          0.0000;
   655    5.799              -1             -80              55          0.0000;
   656    5.808              -1             -80              54          0.0000;
   657    5.817              -1             -80              54          0.0000;
   658    5.826              -1             -80              53          0.0000;
   659    5.835              -1             -78              53          0.0000;
