 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
   134    1.186               0             -12            3628          0.0000;
   135    1.195               0             -13            3325          0.0000;
   136    1.204               0             -17            2964          0.0000;
   137    1.213               0             -21            2553          0.0000;
   138    1.222               0             -25            2098          0.0000;
   139    1.231               0             -32            1605          0.0000;
   140    1.240               0             -39            1085          0.0000;
   141    1.248               0             -48             555          0.0000;
   142    1.257               0             -60              16          0.0000;
   143    1.266               0             -73            -519          0.0000;
   144    1.275               0             -87           -1035          0.0000;
   145    1.284               0            -102           -1529          0.0000;
   146    1.293               0            -117           -1992          0.0000;
   147    1.302               0            -131           -2411          0.0000;
   148    1.310               0            -144           -2781          0.0000;
   149    1.319               0            -156           -3097          0.0000;
   150    1.328               0            -167           -3352          0.0000;
   151    1.337               0            -177           -3543          0.0000;
   152    1.346               0            -187           -3664          0.0000;
   153    1.355               0            -197           -3713          0.0000;
   154    1.364               0            -205           -3694          0.0000;
   155    1.372               0            -209           -3605          0.0000;
   156    1.381               0            -210           -3451          0.0000;
   157    1.390               0            -210           -3237          0.0000;
   158    1.399               0            -210           -2967          0.0000;
   159    1.408               0            -208           -2648          0.0000;
   160    1.417               0            -206           -2286          0.0000;
   161    1.426               0            -201           -1885          0.0000;
   162    1.434               0            -194           -1450          0.0000;
   163    1.443               0            -186           -1002          0.0000;
   164    1.452               0            -176            -541          0.0000;
   165    1.461               0            -166             -72          0.0000;
   166    1.470               0            -155             393          0.0000;
   167    1.479               0            -143             840          0.0000;
   168    1.488               0            -130            1266          0.0000;
   169    1.496               0            -117            1664          0.0000;
   170    1.505               0            -103            2028          0.0000;
   171    1.514               0             -90            2344          0.0000;
   172    1.523               0             -77            2612          0.0000;
   173    1.532               0             -65            2824          0.0000;
   174    1.541               0             -55            2981          0.0000;
   175    1.549               0             -47            3077          0.0000;
   176    1.558               0             -41            3112          0.0000;
   177    1.567               0             -37            3089          0.0000;
   178    1.576               0             -35            3005          0.0000;
   179    1.585               0             -34            2866          0.0000;
   180    1.594               0             -34            2675          0.0000;
   181    1.603               0             -35            2436          0.0000;
   182    1.611               0             -37            2153          0.0000;
   183    1.620               0             -40            1831          0.0000;
   184    1.629               0             -45            1476          0.0000;
   185    1.638               0             -52            1100          0.0000;
   186    1.647               0             -60             708          0.0000;
   187    1.656               0             -69             307          0.0000;
   188    1.665               0             -78             -99          0.0000;
   189    1.673               0             -88            -499          0.0000;
   190    1.682               0             -98            -883          0.0000;
   191    1.691               0            -108           -1246          0.0000;
   192    1.700               0            -118           -1584          0.0000;
   193    1.709               0            -128           -1889          0.0000;
   194    1.718               0            -137           -2156          0.0000;
   195    1.727               0            -145           -2379          0.0000;
   196    1.735               0            -152           -2556          0.0000;
   197    1.744               0            -157           -2682          0.0000;
   198    1.753               0            -161           -2758          0.0000;
   199    1.762               0            -165           -2781          0.0000;
   200    1.771               0            -166           -2756          0.0000;
   201    1.780               0            -166           -2680          0.0000;
   202    1.789               0            -166           -2559          0.0000;
   203    1.797               0            -166           -2394          0.0000;
   204    1.806               0            -166           -2189          0.0000;
   205    1.815               0            -163           -1947          0.0000;
   206    1.824               0            -159           -1672          0.0000;
   207    1.833               0            -155           -1371          0.0000;
   208    1.842               0            -150           -1050          0.0000;
   209    1.851               0            -144            -715          0.0000;
   210    1.859               0            -138            -371          0.0000;
   211    1.868               0            -131             -22          0.0000;
   212    1.877               0            -124             322          0.0000;
   213    1.886               0            -115             653          0.0000;
   214    1.895               0            -106             966          0.0000;
   215    1.904               0             -97            1257          0.0000;
   216    1.913               0             -88            1521          0.0000;
   217    1.921               0             -80            1753          0.0000;
   218    1.930               0             -73            1947          0.0000;
   219    1.939               0             -68            2100          0.0000;
   220    1.948               0             -62            2210          0.0000;
   221    1.957               0             -58            2279          0.0000;
   222    1.966               0             -54            2300          0.0000;
   223    1.974               0             -53            2278          0.0000;
   224    1.983               0             -53            2213          0.0000;
   225    1.992               0             -53            2107          0.0000;
   226    2.001               0             -53            1963          0.0000;
   227    2.010               0             -53            1784          0.0000;
   228    2.019               0             -56            1574          0.0000;
   229    2.028               0             -58            1337          0.0000;
   230    2.036               0             -61            1078          0.0000;
   231    2.045               0             -66             803          0.0000;
   232    2.054               0             -72             516          0.0000;
   233    2.063               0             -77             223          0.0000;
   234    2.072               0             -83             -73          0.0000;
   235    2.081               0             -89            -363          0.0000;
   236    2.090               0             -96            -642          0.0000;
   237    2.098               0            -102            -904          0.0000;
   238    2.107               0            -109           -1147          0.0000;
   239    2.116               0            -114           -1365          0.0000;
   240    2.125               0            -120           -1556          0.0000;
   241    2.134               0            -124           -1714          0.0000;
   242    2.143               0            -128           -1838          0.0000;
   243    2.152               0            -132           -1924          0.0000;
   244    2.160               0            -133           -1971          0.0000;
   245    2.169               0            -136           -1982          0.0000;
   246    2.178               0            -137           -1954          0.0000;
   247    2.187               0            -137           -1891          0.0000;
   248    2.196               0            -137           -1794          0.0000;
   249    2.205               0            -137           -1666          0.0000;
   250    2.214               0            -137           -1510          0.0000;
   251    2.222               0            -137           -1331          0.0000;
   252    2.231               0            -135           -1129          0.0000;
   253    2.240               0            -133            -912          0.0000;
   254    2.249               0            -130            -681          0.0000;
   255    2.258               0            -126            -442          0.0000;
   256    2.267               0            -121            -196          0.0000;
   257    2.276               0            -116              49          0.0000;
   258    2.284               0            -110             290          0.0000;
   259    2.293               0            -104             519          0.0000;
   260    2.302               0             -98             734          0.0000;
   261    2.311               0             -94             932          0.0000;
   262    2.320               0             -88            1108          0.0000;
   263    2.329               0             -83            1258          0.0000;
   264    2.338               0             -79            1382          0.0000;
   265    2.346               0             -75            1476          0.0000;
   266    2.355               0             -71            1537          0.0000;
   267    2.364               0             -67            1567          0.0000;
   268    2.373               0             -65            1566          0.0000;
   269    2.382               0             -64            1533          0.0000;
   270    2.391               0             -64            1471          0.0000;
   271    2.399               0             -64            1382          0.0000;
   272    2.408               0             -64            1268          0.0000;
   273    2.417               0             -64            1132          0.0000;
   274    2.426               0             -64             976          0.0000;
   275    2.435               0             -66             805          0.0000;
   276    2.444               0             -68             621          0.0000;
   277    2.453               0             -70             427          0.0000;
   278    2.461               0             -73             229          0.0000;
   279    2.470               0             -77              28          0.0000;
   280    2.479               0             -80            -169          0.0000;
   281    2.488               0             -84            -359          0.0000;
   282    2.497               0             -88            -539          0.0000;
   283    2.506               0             -92            -704          0.0000;
   284    2.515               0             -95            -853          0.0000;
   285    2.523               0             -97            -985          0.0000;
   286    2.532               0            -101           -1095          0.0000;
   287    2.541               0            -103           -1182          0.0000;
   288    2.550               0            -105           -1245          0.0000;
   289    2.559               0            -106           -1281          0.0000;
   290    2.568               0            -108           -1291          0.0000;
   291    2.577               0            -108           -1276          0.0000;
   292    2.585               0            -109           -1235          0.0000;
   293    2.594               0            -109           -1173          0.0000;
   294    2.603               0            -109           -1092          0.0000;
   295    2.612               0            -109            -992          0.0000;
   296    2.621               0            -109            -877          0.0000;
   297    2.630               0            -107            -750          0.0000;
   298    2.639               0            -105            -611          0.0000;
   299    2.647               0            -103            -465          0.0000;
   300    2.656               0            -101            -312          0.0000;
   301    2.665               0             -98            -156          0.0000;
   302    2.674               0             -95               1          0.0000;
   303    2.683               0             -92             153          0.0000;
   304    2.692               0             -89             300          0.0000;
   305    2.701               0             -86             439          0.0000;
   306    2.709               0             -84             564          0.0000;
   307    2.718               0             -82             676          0.0000;
   308    2.727               0             -79             775          0.0000;
   309    2.736               0             -78             852          0.0000;
   310    2.745               0             -76             910          0.0000;
   311    2.754               0             -74             948          0.0000;
   312    2.763               0             -73             965          0.0000;
   313    2.771               0             -73             963          0.0000;
   314    2.780               0             -73             941          0.0000;
   315    2.789               0             -73             901          0.0000;
   316    2.798               0             -73             844          0.0000;
   317    2.807               0             -73             772          0.0000;
   318    2.816               0             -73             687          0.0000;
   319    2.824               0             -73             591          0.0000;
   320    2.833               0             -73             486          0.0000;
   321    2.842               0             -74             374          0.0000;
   322    2.851               0             -76             257          0.0000;
   323    2.860               0             -77             139          0.0000;
   324    2.869               0             -79              21          0.0000;
   325    2.878               0             -81             -94          0.0000;
   326    2.886               0             -83            -202          0.0000;
   327    2.895               0             -85            -305          0.0000;
   328    2.904               0             -87            -397          0.0000;
   329    2.913               0             -89            -479          0.0000;
   330    2.922               0             -90            -550          0.0000;
   331    2.931               0             -92            -607          0.0000;
   332    2.940               0             -93            -651          0.0000;
   333    2.948               0             -94            -681          0.0000;
   334    2.957               0             -95            -695          0.0000;
   335    2.966               0             -95            -697          0.0000;
   336    2.975               0             -96            -683          0.0000;
   337    2.984               0             -96            -657          0.0000;
   338    2.993               0             -96            -620          0.0000;
   339    3.002               0             -96            -572          0.0000;
   340    3.010               0             -96            -516          0.0000;
   341    3.019               0             -96            -453          0.0000;
   342    3.028               0             -96            -383          0.0000;
   343    3.037               0             -94            -308          0.0000;
   344    3.046               0             -94            -228          0.0000;
   345    3.055               0             -94            -148          0.0000;
   346    3.064               0             -92             -67          0.0000;
   347    3.072               0             -91              14          0.0000;
   348    3.081               0             -90              92          0.0000;
   349    3.090               0             -89             167          0.0000;
   350    3.099               0             -87             236          0.0000;
   351    3.108               0             -86             297          0.0000;
   352    3.117               0             -85             351          0.0000;
   353    3.126               0             -84             396          0.0000;
   354    3.134               0             -83             430          0.0000;
   355    3.143               0             -82             455          0.0000;
   356    3.152               0             -82             468          0.0000;
   357    3.161               0             -81             471          0.0000;
   358    3.170               0             -80             465          0.0000;
   359    3.179               0             -79             448          0.0000;
   360    3.188               0             -79             424          0.0000;
   361    3.196               0             -79             392          0.0000;
   362    3.205               0             -79             355          0.0000;
   363    3.214               0             -79             313          0.0000;
   364    3.223               0             -79             267          0.0000;
   365    3.232               0             -79             218          0.0000;
   366    3.241               0             -79             166          0.0000;
   367    3.249               0             -80             114          0.0000;
   368    3.258               0             -80              62          0.0000;
   369    3.267               0             -81              11          0.0000;
   370    3.276               0             -82             -36          0.0000;
   371    3.285               0             -82             -79          0.0000;
   372    3.294               0             -82            -119          0.0000;
   373    3.303               0             -83            -154          0.0000;
   374    3.311               0             -84            -182          0.0000;
   375    3.320               0             -84            -205          0.0000;
   376    3.329               0             -84            -223          0.0000;
   377    3.338               0             -85            -234          0.0000;
   378    3.347               0             -85            -239          0.0000;
   379    3.356               0             -85            -240          0.0000;
   380    3.365               0             -85            -234          0.0000;
   381    3.373               0             -85            -225          0.0000;
   382    3.382               0             -85            -212          0.0000;
   383    3.391               0             -85            -197          0.0000;
   384    3.400               0             -85            -179          0.0000;
   385    3.409               0             -85            -160          0.0000;
   386    3.418               0             -85            -138          0.0000;
   387    3.427               0             -83            -115          0.0000;
   388    3.435               0             -83             -90          0.0000;
   389    3.444               0             -82             -66          0.0000;
   390    3.453               0             -82             -42          0.0000;
   391    3.462               0             -82             -18          0.0000;
   392    3.471               0             -82               5          0.0000;
   393    3.480               0             -82              28          0.0000;
   394    3.489               0             -81              50          0.0000;
   395    3.497               0             -81              69          0.0000;
   396    3.506               0             -80              85          0.0000;
   397    3.515               0             -80              99          0.0000;
   398    3.524               0             -80             109          0.0000;
   399    3.533               0             -80             116          0.0000;
   400    3.542               0             -80             120          0.0000;
   401    3.551               0             -78             122          0.0000;
   402    3.559               0             -78             122          0.0000;
   403    3.568               0             -78             118          0.0000;
   404    3.577               0             -78             113          0.0000;
   405    3.586               0             -78             107          0.0000;
   406    3.595               0             -77             101          0.0000;
   407    3.604               0             -76              95          0.0000;
   408    3.613               0             -75              89          0.0000;
   409    3.621               0             -75              83          0.0000;
   410    3.630               0             -75              78          0.0000;
   411    3.639               0             -74              74          0.0000;
   412    3.648               0             -74              71          0.0000;
   413    3.657               0             -74              68          0.0000;
   414    3.666               0             -74              66          0.0000;
   415    3.674               0             -73              65          0.0000;
   416    3.683               0             -73              64          0.0000;
   417    3.692               0             -73              64          0.0000;
   418    3.701               0             -73              64          0.0000;
   419    3.710               0             -71              64          0.0000;
   420    3.719               0             -70              66          0.0000;
   421    3.728               0             -70              66          0.0000;
   422    3.736               0             -69              67          0.0000;
   423    3.745               0             -68              67          0.0000;
   424    3.754               0             -67              67          0.0000;
   425    3.763               0             -67              67          0.0000;
   426    3.772               0             -66              67          0.0000;
   427    3.781               0             -65              67          0.0000;
   428    3.790               0             -65              67          0.0000;
   429    3.798               0             -64              67          0.0000;
   430    3.807               0             -64              67          0.0000;
   431    3.816               0             -64              67          0.0000;
   432    3.825               0             -64              67          0.0000;
   433    3.834               0             -63              67          0.0000;
   434    3.843               0             -63              67          0.0000;
   435    3.852               0             -63              67          0.0000;
   436    3.860               0             -63              67          0.0000;
   437    3.869               0             -63              67          0.0000;
   438    3.878               0             -63              67          0.0000;
   439    3.887               0             -63              67          0.0000;
   440    3.896               0             -63              67          0.0000;
   441    3.905               0             -63              67          0.0000;
   442    3.914               0             -63              67          0.0000;
   443    3.922               0             -63              67          0.0000;
   444    3.931               0             -63              67          0.0000;
   445    3.940               0             -63              67          0.0000;
   446    3.949               0             -63              67          0.0000;
   447    3.958               0             -63              67          0.0000;
   448    3.967               0             -63              67          0.0000;
   449    3.976               0             -61              67          0.0000;
   450    3.984               0             -60              67          0.0000;
   451    3.993               0             -58              67          0.0000;
   452    4.002               0             -57              67          0.0000;
   453    4.011               0             -57              67          0.0000;
   454    4.020               0             -57              67          0.0000;
   455    4.029               0             -56              67          0.0000;
   456    4.038               0             -56              67          0.0000;
   457    4.046               0             -56              67          0.0000;
   458    4.055               0             -56              67          0.0000;
   459    4.064               0             -56              67          0.0000;
   460    4.073               0             -56              67          0.0000;
   461    4.082               0             -56              67          0.0000;
   462    4.091               0             -56              67          0.0000;
   463    4.099               0             -56              67          0.0000;
   464    4.108               0             -56              67          0.0000;
   465    4.117               0             -56              67          0.0000;
   466    4.126               0             -56              67          0.0000;
   467    4.135               0             -56              67          0.0000;
   468    4.144               0             -56              67          0.0000;
   469    4.153               0             -56              67          0.0000;
   470    4.161               0             -56              67          0.0000;
   471    4.170               0             -56              67          0.0000;
   472    4.179               0             -56              67          0.0000;
   473    4.188               0             -56              68          0.0000;
   474    4.197               0             -56              68          0.0000;
   475    4.206               0             -56              68          0.0000;
   476    4.215               0             -56              68          0.0000;
   477    4.223               0             -56              68          0.0000;
   478    4.232               0             -56              68          0.0000;
   479    4.241               0             -55              68          0.0000;
   480    4.250               0             -53              68          0.0000;
   481    4.259               0             -50              68          0.0000;
   482    4.268               0             -48              68          0.0000;
   483    4.277               0             -47              68          0.0000;
   484    4.285               0             -47              68          0.0000;
   485    4.294               0             -47              68          0.0000;
   486    4.303               0             -48              68          0.0000;
   487    4.312               0             -52              68          0.0000;
   488    4.321               0             -56              68          0.0000;
   489    4.330               0             -63              69          0.0000;
   490    4.339               0             -70              69          0.0000;
   491    4.347               0             -77              69          0.0000;
   492    4.356               0             -84              69          0.0000;
   493    4.365               0             -89              69          0.0000;
   494    4.374               0             -93              69          0.0000;
   495    4.383               0             -97              69          0.0000;
   496    4.392               0             -99              69          0.0000;
   497    4.401               0            -101              68          0.0000;
   498    4.409               0            -104              67          0.0000;
   499    4.418               0            -110              66          0.0000;
   500    4.427               0            -118              65          0.0000;
   501    4.436               0            -130              64          0.0000;
   502    4.445               0            -145              62          0.0000;
   503    4.454               0            -164              60          0.0000;
   504    4.463               0            -184              57          0.0000;
   505    4.471               0            -206              53          0.0000;
   506    4.480               0            -229              48          0.0000;
   507    4.489               0            -251              40          0.0000;
   508    4.498               0            -267              31          0.0000;
   509    4.507               0            -278              21          0.0000;
   510    4.516               0            -288               9          0.0000;
   511    4.524               0            -297              -4          0.0000;
   512    4.533               0            -308             -18          0.0000;
   513    4.542               0            -319             -32          0.0000;
   514    4.551               0            -332             -47          0.0000;
   515    4.560               0            -345             -63          0.0000;
   516    4.569               0            -358             -80          0.0000;
   517    4.578               0            -370            -100          0.0000;
   518    4.586               0            -381            -121          0.0000;
   519    4.595               0            -390            -144          0.0000;
   520    4.604               0            -396            -166          0.0000;
   521    4.613               0            -397            -189          0.0000;
   522    4.622               0            -394            -212          0.0000;
   523    4.631               0            -388            -235          0.0000;
   524    4.640               0            -379            -258          0.0000;
   525    4.648               0            -370            -278          0.0000;
   526    4.657               0            -360            -297          0.0000;
   527    4.666               0            -353            -312          0.0000;
   528    4.675               0            -349            -323          0.0000;
   529    4.684               0            -348            -330          0.0000;
   530    4.693               0            -350            -332          0.0000;
   531    4.702               0            -357            -332          0.0000;
   532    4.710               0            -367            -326          0.0000;
   533    4.719               0            -377            -319          0.0000;
   534    4.728               0            -384            -310          0.0000;
   535    4.737               0            -381            -302          0.0000;
   536    4.746               0            -360            -294          0.0000;
   537    4.755               0            -323            -285          0.0000;
   538    4.764               0            -272            -277          0.0000;
   539    4.772              -0            -209            -271          0.0000;
   540    4.781              -3            -135            -263          0.0000;
   541    4.790              -3             -51            -252          0.0000;
   542    4.799              -3              38            -238          0.0000;
   543    4.808              -3             134            -219          0.0000;
   544    4.817              -3             239            -194          0.0000;
   545    4.826              -3             341            -160          0.0000;
   546    4.834              -3             431            -117          0.0000;
   547    4.843              -3             506             -63          0.0000;
   548    4.852              -3             565               1          0.0000;
   549    4.861              -3             603              76          0.0000;
   550    4.870              -3             620             162          0.0000;
   551    4.879              -3             619             255          0.0000;
   552    4.888              -3             597             354          0.0000;
   553    4.896              -3             560             456          0.0000;
   554    4.905              -3             509             559          0.0000;
   555    4.914              -3             449             660          0.0000;
   556    4.923              -3             384             759          0.0000;
   557    4.932              -3             318             843          0.0000;
   558    4.941              -3             257             916          0.0000;
   559    4.949              -3             211             975          0.0000;
   560    4.958              -3             179            1018          0.0000;
   561    4.967              -3             165            1042          0.0000;
   562    4.976              -3             167            1049          0.0000;
   563    4.985              -3             186            1039          0.0000;
   564    4.994              -3             220            1013          0.0000;
   565    5.003              -3             266             973          0.0000;
   566    5.011              -3             322             922          0.0000;
   567    5.020              -3             385             862          0.0000;
   568    5.029              -3             452             795          0.0000;
   569    5.038              -3             519             725          0.0000;
   570    5.047              -3             582             654          0.0000;
   571    5.056              -3             637             585          0.0000;
   572    5.065              -3             681             520          0.0000;
   573    5.073              -3             713             463          0.0000;
   574    5.082              -3             730             414          0.0000;
   575    5.091              -3             732             376          0.0000;
   576    5.100              -3             717             349          0.0000;
   577    5.109              -3             689             333          0.0000;
   578    5.118              -3             648             328          0.0000;
   579    5.127              -3             595             333          0.0000;
   580    5.135              -3             534             347          0.0000;
   581    5.144              -3             466             365          0.0000;
   582    5.153              -3             396             388          0.0000;
   583    5.162              -3             327             411          0.0000;
   584    5.171              -3             260             434          0.0000;
   585    5.180              -3             200             454          0.0000;
   586    5.189              -3             148             470          0.0000;
   587    5.197              -3             106             480          0.0000;
   588    5.206              -3              75             483          0.0000;
   589    5.215              -3              58             481          0.0000;
   590    5.224              -3              53             470          0.0000;
   591    5.233              -3              62             454          0.0000;
   592    5.242              -3              82             434          0.0000;
   593    5.251              -3             111             411          0.0000;
   594    5.259              -3             147             386          0.0000;
   595    5.268              -3             187             360          0.0000;
   596    5.277              -3             230             336          0.0000;
   597    5.286              -3             273             315          0.0000;
   598    5.295              -3             314             298          0.0000;
   599    5.304              -3             354             286          0.0000;
   600    5.313              -3             387             280          0.0000;
   601    5.321              -3             415             279          0.0000;
   602    5.330              -3             436             286          0.0000;
   603    5.339              -3             450             299          0.0000;
   604    5.348              -3             455             316          0.0000;
   605    5.357              -3             454             338          0.0000;
   606    5.366              -3             445             363          0.0000;
   607    5.374              -3             432             391          0.0000;
   608    5.383              -3             416             420          0.0000;
   609    5.392              -3             400             450          0.0000;
   610    5.401              -3             383             479          0.0000;
   611    5.410              -3             367             506          0.0000;
   612    5.419              -3             352             530          0.0000;
   613    5.428              -3             342             550          0.0000;
   614    5.436              -3             335             566          0.0000;
   615    5.445              -3             333             577          0.0000;
   616    5.454              -3             334             582          0.0000;
   617    5.463              -3             340             583          0.0000;
   618    5.472              -3             349             581          0.0000;
   619    5.481              -3             360             573          0.0000;
   620    5.490              -3             371             564          0.0000;
   621    5.498              -3             382             553          0.0000;
   622    5.507              -3             393             541          0.0000;
   623    5.516              -3             402             530          0.0000;
   624    5.525              -3             408             519          0.0000;
   625    5.534              -3             413             509          0.0000;
   626    5.543              -3             414             500          0.0000;
   627    5.552              -3             414             493          0.0000;
   628    5.560              -3             413             488          0.0000;
   629    5.569              -3             408             486          0.0000;
   630    5.578              -3             403             484          0.0000;
   631    5.587              -3             397             484          0.0000;
   632    5.596              -3             392             484          0.0000;
   633    5.605              -3             387             486          0.0000;
   634    5.614              -3             383             488          0.0000;
   635    5.622              -3             379             490          0.0000;
   636    5.631              -3             376             491          0.0000;
   637    5.640              -3             375             492          0.0000;
   638    5.649              -3             374             493          0.0000;
   639    5.658              -3             374             493          0.0000;
   640    5.667              -3             374             493          0.0000;
   641    5.676              -3             374             493          0.0000;
   642    5.684              -3             376             492          0.0000;
   643    5.693              -3             377             492          0.0000;
   644    5.702              -3             377             492          0.0000;
   645    5.711              -3             377             492          0.0000;
   646    5.720              -3             377             492          0.0000;
   647    5.729              -3             377             492          0.0000;
   648    5.738              -3             377             492          0.0000;
   649    5.746              -3             377             492          0.0000;
   650    5.755              -3             377             492          0.0000;
   651    5.764              -3             377             492          0.0000;
   652    5.773              -3             377             492          0.0000;
   653    5.782              -3             377             492          0.0000;
   654    5.791              -3             377             492          0.0000;
   655    5.799              -3             377             492          0.0000;
   656    5.808              -3             377             492          0.0000;
   657    5.817              -3             377             492          0.0000;
   658    5.826              -3             377             492          0.0000;
   659    5.835              -3             377             492          0.0000;
   660    5.844              -3             377             492          0.0000;
   661    5.853              -3             377             492          0.0000;
   662    5.861              -3             377             492          0.0000;
   663    5.870              -3             377             492          0.0000;
   664    5.879              -3             377             492          0.0000;
   665    5.888              -3             377             492          0.0000;
   666    5.897              -3             377             492          0.0000;
   667    5.906              -3             377             492          0.0000;
   668    5.915              -3             377             492          0.0000;
   669    5.923              -3             377             492          0.0000;
   670    5.932              -3             377             492          0.0000;
   671    5.941              -3             377             492          0.0000;
   672    5.950              -3             377             492          0.0000;
   673    5.959              -3             377             492          0.0000;
   674    5.968              -3             377             492          0.0000;
   675    5.977              -3             377             492          0.0000;
   676    5.985              -3             377             492          0.0000]
